utc_datetime,duration,cost,value
2025-01-21T07:15:00,900,23.32,0.196
2025-01-21T07:30:00,900,25.58,0.215
2025-01-21T07:45:00,900,27.01,0.227
2025-01-21T08:00:00,900,25.7,0.216
2025-01-21T08:15:00,900,20.11,0.169
2025-01-21T08:30:00,900,21.06,0.177
2025-01-21T08:45:00,900,29.15,0.245
2025-01-21T09:00:00,900,24.39,0.205
2025-01-21T09:15:00,900,23.68,0.199
2025-01-21T09:30:00,900,22.61,0.19
2025-01-21T09:45:00,900,18.32,0.154
2025-01-21T10:00:00,900,26.41,0.222
2025-01-21T10:15:00,900,22.37,0.188
2025-01-21T10:30:00,900,20.46,0.172
2025-01-21T10:45:00,900,22.96,0.193
2025-01-21T11:00:00,900,17.73,0.149
2025-01-21T11:15:00,900,27.48,0.231
2025-01-21T11:30:00,900,20.23,0.17
2025-01-21T11:45:00,900,18.8,0.158
2025-01-21T12:00:00,900,21.77,0.183
2025-01-21T12:15:00,900,22.01,0.185
2025-01-21T12:30:00,900,29.86,0.251
2025-01-21T12:45:00,900,30.7,0.258
2025-01-21T13:00:00,900,37.0,0.311
2025-01-21T13:15:00,900,53.9,0.453
2025-01-21T13:30:00,900,33.79,0.284
2025-01-21T13:45:00,900,37.48,0.315
2025-01-21T14:00:00,900,32.48,0.273
2025-01-21T14:15:00,900,21.53,0.181
2025-01-21T14:30:00,900,27.01,0.227
2025-01-21T14:45:00,900,29.75,0.25
2025-01-21T15:00:00,900,25.22,0.212
2025-01-21T15:15:00,900,26.06,0.219
2025-01-21T15:30:00,900,19.15,0.161
2025-01-21T15:45:00,900,35.34,0.297
2025-01-21T16:00:00,900,33.43,0.281
2025-01-21T16:15:00,900,31.89,0.268
2025-01-21T16:30:00,900,19.63,0.165
2025-01-21T16:45:00,900,62.47,0.525
2025-01-21T17:00:00,900,100.07,0.841
2025-01-21T17:15:00,900,55.33,0.465
2025-01-21T17:30:00,900,72.7,0.611
2025-01-21T17:45:00,900,48.07,0.404
2025-01-21T18:00:00,900,36.17,0.304
2025-01-21T18:15:00,900,59.5,0.5
2025-01-21T18:30:00,900,94.36,0.793
2025-01-21T18:45:00,900,88.29,0.742
2025-01-21T19:00:00,900,18.8,0.158
2025-01-21T19:15:00,900,74.73,0.628
2025-01-21T19:30:00,900,96.62,0.812
2025-01-21T19:45:00,900,98.17,0.825
2025-01-21T20:00:00,900,88.04,0.551
2025-01-21T20:15:00,900,32.11,0.201
2025-01-21T20:30:00,900,73.18,0.458
2025-01-21T20:45:00,900,139.01,0.87
2025-01-21T21:00:00,900,134.86,0.844
2025-01-21T21:15:00,900,54.32,0.34
2025-01-21T21:30:00,900,27.8,0.174
2025-01-21T21:45:00,900,26.84,0.168
2025-01-21T22:00:00,900,127.77,0.637
2025-01-21T22:15:00,900,29.68,0.148
2025-01-21T22:30:00,900,28.28,0.141
2025-01-21T22:45:00,900,27.88,0.139
2025-01-21T23:00:00,900,26.67,0.133
2025-01-21T23:15:00,900,27.88,0.139
2025-01-21T23:30:00,900,25.27,0.126
2025-01-21T23:45:00,900,30.28,0.151
2025-01-22T00:00:00,900,71.0,0.354
2025-01-22T00:15:00,900,215.63,1.075
2025-01-22T00:30:00,900,194.77,0.971
2025-01-22T00:45:00,900,157.46,0.785
2025-01-22T01:00:00,900,173.91,0.867
2025-01-22T01:15:00,900,169.29,0.844
2025-01-22T01:30:00,900,168.69,0.841
2025-01-22T01:45:00,900,168.89,0.842
2025-01-22T02:00:00,900,77.82,0.654
2025-01-22T02:15:00,900,24.39,0.205
2025-01-22T02:30:00,900,29.75,0.25
2025-01-22T02:45:00,900,92.7,0.779
2025-01-22T03:00:00,900,102.1,0.858
2025-01-22T03:15:00,900,37.96,0.319
2025-01-22T03:30:00,900,28.32,0.238
2025-01-22T03:45:00,900,21.18,0.178
2025-01-22T04:00:00,900,39.27,0.33
2025-01-22T04:15:00,900,84.01,0.706
2025-01-22T04:30:00,900,15.94,0.134
2025-01-22T04:45:00,900,15.23,0.128
2025-01-22T05:00:00,900,14.16,0.119
2025-01-22T05:15:00,900,13.8,0.116
2025-01-22T05:30:00,900,13.8,0.116
2025-01-22T05:45:00,900,15.82,0.133
2025-01-22T06:00:00,900,13.68,0.115
2025-01-22T06:15:00,900,12.97,0.109
2025-01-22T06:30:00,900,13.44,0.113
2025-01-22T06:45:00,900,15.7,0.132
2025-01-22T07:00:00,900,13.8,0.116
2025-01-22T07:15:00,900,13.92,0.117
2025-01-22T07:30:00,900,66.28,0.557
2025-01-22T07:45:00,900,87.1,0.732
2025-01-22T08:00:00,900,87.34,0.734
2025-01-22T08:15:00,900,86.03,0.723
2025-01-22T08:30:00,900,85.56,0.719
2025-01-22T08:45:00,900,86.63,0.728
2025-01-22T09:00:00,900,88.77,0.746
2025-01-22T09:15:00,900,86.63,0.728
2025-01-22T09:30:00,900,86.51,0.727
2025-01-22T09:45:00,900,78.06,0.656
2025-01-22T10:00:00,900,87.82,0.738
2025-01-22T10:15:00,900,86.63,0.728
2025-01-22T10:30:00,900,85.08,0.715
2025-01-22T10:45:00,900,86.75,0.729
2025-01-22T11:00:00,900,86.63,0.728
2025-01-22T11:15:00,900,87.46,0.735
2025-01-22T11:30:00,900,86.03,0.723
2025-01-22T11:45:00,900,86.03,0.723
2025-01-22T12:00:00,900,78.89,0.663
2025-01-22T12:15:00,900,94.48,0.794
2025-01-22T12:30:00,900,96.15,0.808
2025-01-22T12:45:00,900,113.88,0.957
2025-01-22T13:00:00,900,115.66,0.972
2025-01-22T13:15:00,900,32.36,0.272
2025-01-22T13:30:00,900,43.79,0.368
2025-01-22T13:45:00,900,35.93,0.302
2025-01-22T14:00:00,900,64.37,0.541
2025-01-22T14:15:00,900,27.48,0.231
2025-01-22T14:30:00,900,33.08,0.278
2025-01-22T14:45:00,900,30.1,0.253
2025-01-22T15:00:00,900,30.1,0.253
2025-01-22T15:15:00,900,20.58,0.173
2025-01-22T15:30:00,900,22.49,0.189
2025-01-22T15:45:00,900,30.7,0.258
2025-01-22T16:00:00,900,19.63,0.165
2025-01-22T16:15:00,900,69.13,0.581
2025-01-22T16:30:00,900,104.72,0.88
2025-01-22T16:45:00,900,42.0,0.353
2025-01-22T17:00:00,900,96.27,0.809
2025-01-22T17:15:00,900,119.11,1.000999
2025-01-22T17:30:00,900,114.95,0.966
2025-01-22T17:45:00,900,91.03,0.765
2025-01-22T18:00:00,900,84.72,0.712
2025-01-22T18:15:00,900,103.41,0.869
2025-01-22T18:30:00,900,100.79,0.847
2025-01-22T18:45:00,900,97.81,0.822
2025-01-22T19:00:00,900,86.75,0.729
2025-01-22T19:15:00,900,60.8,0.511
2025-01-22T19:30:00,900,77.23,0.649
2025-01-22T19:45:00,900,99.0,0.832
2025-01-22T20:00:00,900,121.28,0.759
2025-01-22T20:15:00,900,53.52,0.335
2025-01-22T20:30:00,900,28.44,0.178
2025-01-22T20:45:00,900,29.56,0.185
2025-01-22T21:00:00,900,28.44,0.178
2025-01-22T21:15:00,900,30.51,0.191
2025-01-22T21:30:00,900,29.24,0.183
2025-01-22T21:45:00,900,94.75,0.593
2025-01-22T22:00:00,900,154.65,0.771
2025-01-22T22:15:00,900,165.68,0.826
2025-01-22T22:30:00,900,164.88,0.822
2025-01-22T22:45:00,900,175.91,0.877
2025-01-22T23:00:00,900,176.92,0.882
2025-01-22T23:15:00,900,175.31,0.874
2025-01-22T23:30:00,900,171.9,0.857
2025-01-22T23:45:00,900,260.16,1.297
2025-01-23T00:00:00,900,259.16,1.292
2025-01-23T00:15:00,900,232.28,1.158
2025-01-23T00:30:00,900,336.79,1.679
2025-01-23T00:45:00,900,203.59,1.014999
2025-01-23T01:00:00,900,129.38,0.645
2025-01-23T01:15:00,900,42.12,0.21
2025-01-23T01:30:00,900,48.94,0.244
2025-01-23T01:45:00,900,68.4,0.341
2025-01-23T02:00:00,900,29.27,0.246
2025-01-23T02:15:00,900,24.15,0.203
2025-01-23T02:30:00,900,30.58,0.257
2025-01-23T02:45:00,900,31.17,0.262
2025-01-23T03:00:00,900,30.82,0.259
2025-01-23T03:15:00,900,27.37,0.23
2025-01-23T03:30:00,900,30.34,0.255
2025-01-23T03:45:00,900,38.67,0.325
2025-01-23T04:00:00,900,27.25,0.229
2025-01-23T04:15:00,900,24.75,0.208
2025-01-23T04:30:00,900,21.89,0.184
2025-01-23T04:45:00,900,20.34,0.171
2025-01-23T05:00:00,900,17.73,0.149
2025-01-23T05:15:00,900,17.25,0.145
2025-01-23T05:30:00,900,17.49,0.147
2025-01-23T05:45:00,900,15.94,0.134
2025-01-23T06:00:00,900,16.18,0.136
2025-01-23T06:15:00,900,17.01,0.143
2025-01-23T06:30:00,900,19.99,0.168
2025-01-23T06:45:00,900,15.47,0.13
2025-01-23T07:00:00,900,18.56,0.156
2025-01-23T07:15:00,900,22.49,0.189
2025-01-23T07:30:00,900,19.04,0.16
2025-01-23T07:45:00,900,23.91,0.201
2025-01-23T08:00:00,900,16.18,0.136
2025-01-23T08:15:00,900,18.92,0.159
2025-01-23T08:30:00,900,21.65,0.182
2025-01-23T08:45:00,900,19.99,0.168
2025-01-23T09:00:00,900,20.34,0.171
2025-01-23T09:15:00,900,18.8,0.158
2025-01-23T09:30:00,900,18.44,0.155
2025-01-23T09:45:00,900,24.99,0.21
2025-01-23T10:00:00,900,19.87,0.167
2025-01-23T10:15:00,900,18.56,0.156
2025-01-23T10:30:00,900,20.46,0.172
2025-01-23T10:45:00,900,17.73,0.149
2025-01-23T11:00:00,900,26.65,0.224
2025-01-23T11:15:00,900,18.8,0.158
2025-01-23T11:30:00,900,17.49,0.147
2025-01-23T11:45:00,900,21.18,0.178
2025-01-23T12:00:00,900,19.15,0.161
2025-01-23T12:15:00,900,26.77,0.225
2025-01-23T12:30:00,900,27.48,0.231
2025-01-23T12:45:00,900,30.1,0.253
2025-01-23T13:00:00,900,39.27,0.33
2025-01-23T13:15:00,900,67.71,0.569
2025-01-23T13:30:00,900,40.22,0.338
2025-01-23T13:45:00,900,27.13,0.228
2025-01-23T14:00:00,900,24.63,0.207
2025-01-23T14:15:00,900,22.25,0.187
2025-01-23T14:30:00,900,28.79,0.242
2025-01-23T14:45:00,900,25.1,0.211
2025-01-23T15:00:00,900,21.89,0.184
2025-01-23T15:15:00,900,28.32,0.238
2025-01-23T15:30:00,900,20.34,0.171
2025-01-23T15:45:00,900,32.6,0.274
2025-01-23T16:00:00,900,21.3,0.179
2025-01-23T16:15:00,900,20.7,0.174
2025-01-23T16:30:00,900,19.27,0.162
2025-01-23T16:45:00,900,19.51,0.164
2025-01-23T17:00:00,900,20.34,0.171
2025-01-23T17:15:00,900,24.39,0.205
2025-01-23T17:30:00,900,32.13,0.27
2025-01-23T17:45:00,900,42.95,0.361
2025-01-23T18:00:00,900,54.14,0.455
2025-01-23T18:15:00,900,92.22,0.775
2025-01-23T18:30:00,900,19.27,0.162
2025-01-23T18:45:00,900,54.38,0.457
2025-01-23T19:00:00,900,75.92,0.638
2025-01-23T19:15:00,900,17.85,0.15
2025-01-23T19:30:00,900,19.15,0.161
2025-01-23T19:45:00,900,17.25,0.145
2025-01-23T20:00:00,900,23.64,0.148
2025-01-23T20:15:00,900,23.8,0.149
2025-01-23T20:30:00,900,31.15,0.195
2025-01-23T20:45:00,900,24.12,0.151
2025-01-23T21:00:00,900,23.48,0.147
2025-01-23T21:15:00,900,24.44,0.153
2025-01-23T21:30:00,900,22.53,0.141
2025-01-23T21:45:00,900,29.88,0.187
2025-01-23T22:00:00,900,116.94,0.583
2025-01-23T22:15:00,900,139.61,0.696
2025-01-23T22:30:00,900,77.42,0.386
2025-01-23T22:45:00,900,141.41,0.705
2025-01-23T23:00:00,900,155.25,0.774
2025-01-23T23:15:00,900,156.25,0.779
2025-01-23T23:30:00,900,161.67,0.806
2025-01-23T23:45:00,900,161.27,0.804
2025-01-24T00:00:00,900,93.67,0.467
2025-01-24T00:15:00,900,65.79,0.328
2025-01-24T00:30:00,900,160.67,0.801
2025-01-24T00:45:00,900,168.29,0.839
2025-01-24T01:00:00,900,45.53,0.227
2025-01-24T01:15:00,900,36.7,0.183
2025-01-24T01:30:00,900,139.0,0.693
2025-01-24T01:45:00,900,177.12,0.883
2025-01-24T02:00:00,900,97.1,0.816
2025-01-24T02:15:00,900,112.81,0.948
2025-01-24T02:30:00,900,113.52,0.954
2025-01-24T02:45:00,900,112.93,0.949
2025-01-24T03:00:00,900,113.76,0.956
2025-01-24T03:15:00,900,113.05,0.95
2025-01-24T03:30:00,900,110.9,0.932
2025-01-24T03:45:00,900,105.55,0.887
2025-01-24T04:00:00,900,101.62,0.854
2025-01-24T04:15:00,900,84.84,0.713
2025-01-24T04:30:00,900,98.29,0.826
2025-01-24T04:45:00,900,99.0,0.832
2025-01-24T05:00:00,900,16.06,0.135
2025-01-24T05:15:00,900,14.16,0.119
2025-01-24T05:30:00,900,13.92,0.117
2025-01-24T05:45:00,900,15.23,0.128
2025-01-24T06:00:00,900,14.16,0.119
2025-01-24T06:15:00,900,14.28,0.12
2025-01-24T06:30:00,900,17.25,0.145
2025-01-24T06:45:00,900,46.64,0.392
2025-01-24T07:00:00,900,15.7,0.132
2025-01-24T07:15:00,900,39.5,0.332
2025-01-24T07:30:00,900,94.6,0.795
2025-01-24T07:45:00,900,91.15,0.766
2025-01-24T08:00:00,900,97.1,0.816
2025-01-24T08:15:00,900,86.98,0.731
2025-01-24T08:30:00,900,84.25,0.708
2025-01-24T08:45:00,900,82.94,0.697
2025-01-24T09:00:00,900,86.63,0.728
2025-01-24T09:15:00,900,88.53,0.744
2025-01-24T09:30:00,900,86.39,0.726
2025-01-24T09:45:00,900,86.03,0.723
2025-01-24T10:00:00,900,86.98,0.731
2025-01-24T10:15:00,900,87.1,0.732
2025-01-24T10:30:00,900,88.77,0.746
2025-01-24T10:45:00,900,84.72,0.712
2025-01-24T11:00:00,900,83.53,0.702
2025-01-24T11:15:00,900,87.58,0.736
2025-01-24T11:30:00,900,87.7,0.737
2025-01-24T11:45:00,900,87.46,0.735
2025-01-24T12:00:00,900,88.41,0.743
2025-01-24T12:15:00,900,88.77,0.746
2025-01-24T12:30:00,900,88.53,0.744
2025-01-24T12:45:00,900,90.44,0.76
2025-01-24T13:00:00,900,95.08,0.799
2025-01-24T13:15:00,900,121.26,1.018999
2025-01-24T13:30:00,900,93.17,0.783
2025-01-24T13:45:00,900,49.26,0.414
2025-01-24T14:00:00,900,65.44,0.55
2025-01-24T14:15:00,900,43.43,0.365
2025-01-24T14:30:00,900,91.98,0.773
2025-01-24T14:45:00,900,169.93,1.428
2025-01-24T15:00:00,900,181.95,1.529
2025-01-24T15:15:00,900,153.98,1.294
2025-01-24T15:30:00,900,108.4,0.911
2025-01-24T15:45:00,900,112.33,0.944
2025-01-24T16:00:00,900,116.26,0.977
2025-01-24T16:15:00,900,101.26,0.851
2025-01-24T16:30:00,900,85.2,0.716
2025-01-24T16:45:00,900,22.72,0.191
2025-01-24T17:00:00,900,55.45,0.466
2025-01-24T17:15:00,900,25.7,0.216
2025-01-24T17:30:00,900,43.79,0.368
2025-01-24T17:45:00,900,32.96,0.277
2025-01-24T18:00:00,900,19.15,0.161
2025-01-24T18:15:00,900,19.99,0.168
2025-01-24T18:30:00,900,20.94,0.176
2025-01-24T18:45:00,900,19.15,0.161
2025-01-24T19:00:00,900,19.63,0.165
2025-01-24T19:15:00,900,19.04,0.16
2025-01-24T19:30:00,900,27.6,0.232
2025-01-24T19:45:00,900,22.01,0.185
2025-01-24T20:00:00,900,26.36,0.165
2025-01-24T20:15:00,900,26.68,0.167
2025-01-24T20:30:00,900,26.68,0.167
2025-01-24T20:45:00,900,27.8,0.174
2025-01-24T21:00:00,900,28.76,0.18
2025-01-24T21:15:00,900,28.12,0.176
2025-01-24T21:30:00,900,27.96,0.175
2025-01-24T21:45:00,900,28.76,0.18
2025-01-24T22:00:00,900,37.51,0.187
2025-01-24T22:15:00,900,35.9,0.179
2025-01-24T22:30:00,900,30.48,0.152
2025-01-24T22:45:00,900,34.9,0.174
2025-01-24T23:00:00,900,36.9,0.184
2025-01-24T23:15:00,900,60.37,0.301
2025-01-24T23:30:00,900,115.13,0.574
2025-01-24T23:45:00,900,66.39,0.331
2025-01-25T00:00:00,900,59.77,0.298
2025-01-25T00:15:00,900,83.24,0.415
2025-01-25T00:30:00,900,97.88,0.488
2025-01-25T00:45:00,900,108.92,0.543
2025-01-25T01:00:00,900,47.53,0.237
2025-01-25T01:15:00,900,33.29,0.166
2025-01-25T01:30:00,900,38.31,0.191
2025-01-25T01:45:00,900,39.71,0.198
2025-01-25T02:00:00,900,25.22,0.212
2025-01-25T02:15:00,900,24.63,0.207
2025-01-25T02:30:00,900,55.57,0.467
2025-01-25T02:45:00,900,103.64,0.871
2025-01-25T03:00:00,900,100.91,0.848
2025-01-25T03:15:00,900,99.0,0.832
2025-01-25T03:30:00,900,98.65,0.829
2025-01-25T03:45:00,900,99.6,0.837
2025-01-25T04:00:00,900,93.77,0.788
2025-01-25T04:15:00,900,89.84,0.755
2025-01-25T04:30:00,900,92.7,0.779
2025-01-25T04:45:00,900,92.7,0.779
2025-01-25T05:00:00,900,19.75,0.166
2025-01-25T05:15:00,900,18.32,0.154
2025-01-25T05:30:00,900,17.73,0.149
2025-01-25T05:45:00,900,17.13,0.144
2025-01-25T06:00:00,900,19.51,0.164
2025-01-25T06:15:00,900,17.49,0.147
2025-01-25T06:30:00,900,16.66,0.14
2025-01-25T06:45:00,900,16.3,0.137
2025-01-25T07:00:00,900,17.37,0.146
2025-01-25T07:15:00,900,17.85,0.15
2025-01-25T07:30:00,900,13.8,0.116
2025-01-25T07:45:00,900,13.44,0.113
2025-01-25T08:00:00,900,17.37,0.146
2025-01-25T08:15:00,900,20.34,0.171
2025-01-25T08:30:00,900,71.16,0.598
2025-01-25T08:45:00,900,97.46,0.819
2025-01-25T09:00:00,900,96.86,0.814
2025-01-25T09:15:00,900,79.72,0.67
2025-01-25T09:30:00,900,100.79,0.847
2025-01-25T09:45:00,900,97.81,0.822
2025-01-25T10:00:00,900,80.44,0.676
2025-01-25T10:15:00,900,95.67,0.804
2025-01-25T10:30:00,900,95.08,0.799
2025-01-25T10:45:00,900,84.72,0.712
2025-01-25T11:00:00,900,87.34,0.734
2025-01-25T11:15:00,900,95.08,0.799
2025-01-25T11:30:00,900,84.84,0.713
2025-01-25T11:45:00,900,92.22,0.775
2025-01-25T12:00:00,900,96.74,0.813
2025-01-25T12:15:00,900,73.18,0.615
2025-01-25T12:30:00,900,25.58,0.215
2025-01-25T12:45:00,900,18.08,0.152
2025-01-25T13:00:00,900,26.41,0.222
2025-01-25T13:15:00,900,28.44,0.239
2025-01-25T13:30:00,900,34.15,0.287
2025-01-25T13:45:00,900,40.22,0.338
2025-01-25T14:00:00,900,25.22,0.212
2025-01-25T14:15:00,900,20.7,0.174
2025-01-25T14:30:00,900,26.29,0.221
2025-01-25T14:45:00,900,39.03,0.328
2025-01-25T15:00:00,900,20.94,0.176
2025-01-25T15:15:00,900,20.82,0.175
2025-01-25T15:30:00,900,22.25,0.187
2025-01-25T15:45:00,900,24.87,0.209
2025-01-25T16:00:00,900,29.63,0.249
2025-01-25T16:15:00,900,29.51,0.248
2025-01-25T16:30:00,900,31.29,0.263
2025-01-25T16:45:00,900,40.81,0.343
2025-01-25T17:00:00,900,51.4,0.432
2025-01-25T17:15:00,900,46.88,0.394
2025-01-25T17:30:00,900,60.69,0.51
2025-01-25T17:45:00,900,30.58,0.257
2025-01-25T18:00:00,900,28.67,0.241
2025-01-25T18:15:00,900,41.65,0.35
2025-01-25T18:30:00,900,25.82,0.217
2025-01-25T18:45:00,900,25.46,0.214
2025-01-25T19:00:00,900,54.97,0.462
2025-01-25T19:15:00,900,94.36,0.793
2025-01-25T19:30:00,900,102.69,0.863
2025-01-25T19:45:00,900,87.94,0.739
2025-01-25T20:00:00,900,128.16,1.077
2025-01-25T20:15:00,900,115.78,0.973
2025-01-25T20:30:00,900,101.03,0.849
2025-01-25T20:45:00,900,84.6,0.711
2025-01-25T21:00:00,900,90.44,0.76
2025-01-25T21:15:00,900,101.62,0.854
2025-01-25T21:30:00,900,106.5,0.895
2025-01-25T21:45:00,900,100.43,0.844
2025-01-25T22:00:00,900,118.76,0.998
2025-01-25T22:15:00,900,110.9,0.932
2025-01-25T22:30:00,900,99.24,0.834
2025-01-25T22:45:00,900,101.15,0.85
2025-01-25T23:00:00,900,105.55,0.887
2025-01-25T23:15:00,900,104.6,0.879
2025-01-25T23:30:00,900,49.86,0.419
2025-01-25T23:45:00,900,39.5,0.332
2025-01-26T00:00:00,900,31.17,0.262
2025-01-26T00:15:00,900,42.0,0.353
2025-01-26T00:30:00,900,39.03,0.328
2025-01-26T00:45:00,900,35.22,0.296
2025-01-26T01:00:00,900,32.48,0.273
2025-01-26T01:15:00,900,33.79,0.284
2025-01-26T01:30:00,900,30.46,0.256
2025-01-26T01:45:00,900,31.77,0.267
2025-01-26T02:00:00,900,32.48,0.273
2025-01-26T02:15:00,900,30.22,0.254
2025-01-26T02:30:00,900,43.79,0.368
2025-01-26T02:45:00,900,31.77,0.267
2025-01-26T03:00:00,900,31.17,0.262
2025-01-26T03:15:00,900,29.39,0.247
2025-01-26T03:30:00,900,31.65,0.266
2025-01-26T03:45:00,900,22.61,0.19
2025-01-26T04:00:00,900,20.58,0.173
2025-01-26T04:15:00,900,23.08,0.194
2025-01-26T04:30:00,900,22.49,0.189
2025-01-26T04:45:00,900,20.82,0.175
2025-01-26T05:00:00,900,19.51,0.164
2025-01-26T05:15:00,900,19.87,0.167
2025-01-26T05:30:00,900,21.77,0.183
2025-01-26T05:45:00,900,19.15,0.161
2025-01-26T06:00:00,900,14.16,0.119
2025-01-26T06:15:00,900,14.51,0.122
2025-01-26T06:30:00,900,17.85,0.15
2025-01-26T06:45:00,900,16.66,0.14
2025-01-26T07:00:00,900,18.32,0.154
2025-01-26T07:15:00,900,18.08,0.152
2025-01-26T07:30:00,900,20.7,0.174
2025-01-26T07:45:00,900,19.04,0.16
2025-01-26T08:00:00,900,19.87,0.167
2025-01-26T08:15:00,900,20.11,0.169
2025-01-26T08:30:00,900,15.11,0.127
2025-01-26T08:45:00,900,16.42,0.138
2025-01-26T09:00:00,900,18.2,0.153
2025-01-26T09:15:00,900,16.18,0.136
2025-01-26T09:30:00,900,17.37,0.146
2025-01-26T09:45:00,900,16.77,0.141
2025-01-26T10:00:00,900,17.13,0.144
2025-01-26T10:15:00,900,19.04,0.16
2025-01-26T10:30:00,900,17.85,0.15
2025-01-26T10:45:00,900,17.01,0.143
2025-01-26T11:00:00,900,19.15,0.161
2025-01-26T11:15:00,900,18.08,0.152
2025-01-26T11:30:00,900,19.63,0.165
2025-01-26T11:45:00,900,16.89,0.142
2025-01-26T12:00:00,900,19.15,0.161
2025-01-26T12:15:00,900,18.56,0.156
2025-01-26T12:30:00,900,18.44,0.155
2025-01-26T12:45:00,900,18.2,0.153
2025-01-26T13:00:00,900,27.25,0.229
2025-01-26T13:15:00,900,37.24,0.313
2025-01-26T13:30:00,900,32.96,0.277
2025-01-26T13:45:00,900,32.24,0.271
2025-01-26T14:00:00,900,35.93,0.302
2025-01-26T14:15:00,900,31.41,0.264
2025-01-26T14:30:00,900,21.89,0.184
2025-01-26T14:45:00,900,26.89,0.226
2025-01-26T15:00:00,900,33.67,0.283
2025-01-26T15:15:00,900,26.89,0.226
2025-01-26T15:30:00,900,34.39,0.289
2025-01-26T15:45:00,900,76.99,0.647
2025-01-26T16:00:00,900,114.0,0.958
2025-01-26T16:15:00,900,108.52,0.912
2025-01-26T16:30:00,900,110.19,0.926
2025-01-26T16:45:00,900,109.36,0.919
2025-01-26T17:00:00,900,80.8,0.679
2025-01-26T17:15:00,900,35.1,0.295
2025-01-26T17:30:00,900,32.84,0.276
2025-01-26T17:45:00,900,31.17,0.262
2025-01-26T18:00:00,900,22.61,0.19
2025-01-26T18:15:00,900,21.3,0.179
2025-01-26T18:30:00,900,26.29,0.221
2025-01-26T18:45:00,900,22.01,0.185
2025-01-26T19:00:00,900,84.13,0.707
2025-01-26T19:15:00,900,100.55,0.845
2025-01-26T19:30:00,900,99.36,0.835
2025-01-26T19:45:00,900,90.2,0.758
2025-01-26T20:00:00,900,98.29,0.826
2025-01-26T20:15:00,900,110.07,0.925
2025-01-26T20:30:00,900,103.53,0.87
2025-01-26T20:45:00,900,97.81,0.822
2025-01-26T21:00:00,900,29.03,0.244
2025-01-26T21:15:00,900,26.06,0.219
2025-01-26T21:30:00,900,20.82,0.175
2025-01-26T21:45:00,900,20.34,0.171
2025-01-26T22:00:00,900,23.44,0.197
2025-01-26T22:15:00,900,55.93,0.47
2025-01-26T22:30:00,900,93.65,0.787
2025-01-26T22:45:00,900,93.89,0.789
2025-01-26T23:00:00,900,90.67,0.762
2025-01-26T23:15:00,900,94.12,0.791
2025-01-26T23:30:00,900,87.94,0.739
2025-01-26T23:45:00,900,98.41,0.827
2025-01-27T00:00:00,900,140.77,1.183
2025-01-27T00:15:00,900,180.52,1.517
2025-01-27T00:30:00,900,145.41,1.222
2025-01-27T00:45:00,900,99.48,0.836
2025-01-27T01:00:00,900,49.62,0.417
2025-01-27T01:15:00,900,25.82,0.217
2025-01-27T01:30:00,900,26.77,0.225
2025-01-27T01:45:00,900,42.12,0.354
2025-01-27T02:00:00,900,105.43,0.886
2025-01-27T02:15:00,900,111.14,0.934
2025-01-27T02:30:00,900,110.9,0.932
2025-01-27T02:45:00,900,102.1,0.858
2025-01-27T03:00:00,900,105.31,0.885
2025-01-27T03:15:00,900,45.33,0.381
2025-01-27T03:30:00,900,33.43,0.281
2025-01-27T03:45:00,900,22.25,0.187
2025-01-27T04:00:00,900,20.46,0.172
2025-01-27T04:15:00,900,25.58,0.215
2025-01-27T04:30:00,900,16.06,0.135
2025-01-27T04:45:00,900,19.15,0.161
2025-01-27T05:00:00,900,16.18,0.136
2025-01-27T05:15:00,900,16.66,0.14
2025-01-27T05:30:00,900,14.87,0.125
2025-01-27T05:45:00,900,14.28,0.12
2025-01-27T06:00:00,900,14.75,0.124
2025-01-27T06:15:00,900,15.47,0.13
2025-01-27T06:30:00,900,16.89,0.142
2025-01-27T06:45:00,900,18.56,0.156
2025-01-27T07:00:00,900,17.61,0.148
2025-01-27T07:15:00,900,17.37,0.146
2025-01-27T07:30:00,900,21.42,0.18
2025-01-27T07:45:00,900,19.04,0.16
2025-01-27T08:00:00,900,23.2,0.195
2025-01-27T08:15:00,900,13.44,0.113
2025-01-27T08:30:00,900,19.87,0.167
2025-01-27T08:45:00,900,19.63,0.165
2025-01-27T09:00:00,900,18.08,0.152
2025-01-27T09:15:00,900,22.25,0.187
2025-01-27T09:30:00,900,16.18,0.136
2025-01-27T09:45:00,900,21.65,0.182
2025-01-27T10:00:00,900,21.42,0.18
2025-01-27T10:15:00,900,17.73,0.149
2025-01-27T10:30:00,900,24.51,0.206
2025-01-27T10:45:00,900,13.8,0.116
2025-01-27T11:00:00,900,19.99,0.168
2025-01-27T11:15:00,900,19.27,0.162
2025-01-27T11:30:00,900,15.94,0.134
2025-01-27T11:45:00,900,19.39,0.163
2025-01-27T12:00:00,900,48.07,0.404
2025-01-27T12:15:00,900,87.58,0.736
2025-01-27T12:30:00,900,89.25,0.75
2025-01-27T12:45:00,900,88.89,0.747
2025-01-27T13:00:00,900,111.02,0.933
2025-01-27T13:15:00,900,46.05,0.387
2025-01-27T13:30:00,900,38.79,0.326
2025-01-27T13:45:00,900,36.89,0.31
2025-01-27T14:00:00,900,71.28,0.599
2025-01-27T14:15:00,900,90.44,0.76
2025-01-27T14:30:00,900,91.63,0.77
2025-01-27T14:45:00,900,84.84,0.713
